"name","descriptionEs","descriptionEn","cityName","streetAddressEs","streetAddressEn","image1","image2","price","region","telephone","url","locationNameEs","locationNameEn","lat","long"
"Bodegas Riojanas","<p>En Bodegas Riojanas queremos darte la bienvenida a nuestra casa fundada en 1890, en Cenicero (La Rioja). Deseamos mostrarte nuestro tesoro m&aacute;s preciado: m&aacute;s de un siglo de tradici&oacute;n vitivin&iacute;cola.</p><p>La visita a nuestras instalaciones discurre por el edificio original, de 1890, as&iacute; como por las ampliaciones que ha tenido Bodegas Riojanas a lo largo de su historia: naves de elaboraci&oacute;n, barricas y botellero. Nuestros gu&iacute;as tendr&aacute;n el placer de&nbsp;darte a conocer el proceso de elaboraci&oacute;n y crianza de nuestros vinos: MONTE REAL, VI&Ntilde;A ALBINA, PUERTA VIEJA&hellip;.</p><p>La visita a Bodegas Riojanas tiene una duraci&oacute;n aproximada de una hora y media; y concluye con la cata comentada&nbsp;de dos de nuestros vinos.</p><p>Fundada en 1890 por las familias viticultoras Fr&iacute;as y Artacho de la localidad riojana de Cenicero, Bodegas Riojanas conmemora su 125 aniversario a lo largo de este a&ntilde;o 2015 con un programa de actividades. La empresa se ha convertido en un din&aacute;mico grupo bodeguero que est&aacute; presente en siete denominaciones de origen y sigue teniendo un marcado car&aacute;cter familiar bajo la direcci&oacute;n de los descendientes de los fundadores.</p><p><strong>Visita Guiada + Cata 3 Vinos + Degustaci&oacute;n de Embutido. Precio: 12,00&euro;. </strong><em>Consultar horarios.</em></p><p><em>-&nbsp;</em><em>Guiada y personalizada</em></p><p><em>-&nbsp;</em><em>Cata de &uacute;ltimas a&ntilde;adas</em></p><p><em>-&nbsp;</em><em>Degustaci&oacute;n de productos</em></p><p><strong>Visita Guiada + Cata 3 Vinos + Degustaci&oacute;n de Embutido + Obsequio Botella de Vino Reserva. Precio: 20,00&euro;. </strong><em>Consultar horarios</em></p><p>&nbsp;</p><p><em>-&nbsp;</em><em>Guiada y personalizada</em></p><p><em>-&nbsp;</em><em>Cata de &uacute;ltimas a&ntilde;adas</em></p><p><em>-&nbsp;</em><em>Degustaci&oacute;n de productos</em></p><p>&nbsp;</p>","The building, constructed in accordance with ancient uses of space, is crowned by the turret of a modernist castle. Enlarged eight times, the original Winery from 1890 has become a pilot area equipped with the latest technology, where they make exceptional wines such as Gran Albina. There is also a multi-purpose room that can be used for company meetings, different university courses and all kinds of social and cultural events. <br />Total production is approximately 3 million litres per year. You can see the old wooden vinification vats from Dalmatia contrasting with the modern, temperature-controlled stainless steel tanks. <br />","Cenicero","Avda. Ricardo Ruiz Azcárraga, 1","La Estación, 1-21","imagenes/Documentos/imgsem/62/62ab/62ab7a19-fefe-4472-bcb7-c4f2656b89ca/75758f21-142f-6250-cf89-9e003697ef30.jpg","imagenes/Documentos/imgsem/62/62ab/62ab7a19-fefe-4472-bcb7-c4f2656b89ca/18ad3267-2efd-aa05-3fc4-154049ab90e0.jpg","12€ o 20€","La Rioja Alta","941 45 40 50","www.bodegasriojanas.com",,,"42.4795779","-2.6427878"
"Bodegas Burgo Viejo","<p>Bodegas Burgo Viejo representa una nueva forma de entender Rioja, engarzando el orgullo de su centenaria tradici&oacute;n con un esp&iacute;ritu innovador que las sit&uacute;an en la vanguardia del siglo XXI.</p><p>Desde sus m&aacute;s de 200 hect&aacute;reas de vi&ntilde;edo propio repartidas por la Rioja Baja y tras un exhaustivo seguimiento por parte de los en&oacute;logos y t&eacute;cnicos de campo, llegan a la bodega situada en Alfaro las uvas de las variedades tempranillo, garnacha, graciano, mazuelo y viura en su estado &oacute;ptimo de maduraci&oacute;n. All&iacute;, por medio de lo &uacute;ltimo en tecnolog&iacute;a para vinificaci&oacute;n, se extrae el m&aacute;ximo potencial arom&aacute;tico mediante la fermentaci&oacute;n a temperatura controlada y largas maceraciones de los hollejos.</p><p>Solamente los mejores vinos obtenidos ganar&aacute;n complejidad en barricas de roble y&nbsp;finalmente ser&aacute;n redondeados en botella para que evolucionen hasta adquirir toda su personalidad.</p><p>Burgo Viejo, m&aacute;s que un Rioja. <img src=""http://www.burgoviejo.com/img/puntot.gif"" style=""height:1px; width:10px"" /></p>","<p>Bodegas Burgo Viejo representa una nueva forma de entender Rioja, engarzando el orgullo de su centenaria tradici&oacute;n con un esp&iacute;ritu innovador que las sit&uacute;an en la vanguardia del siglo XXI.</p><p>Desde sus m&aacute;s de 200 hect&aacute;reas de vi&ntilde;edo propio repartidas por la Rioja Baja y tras un exhaustivo seguimiento por parte de los en&oacute;logos y t&eacute;cnicos de campo, llegan a la bodega situada en Alfaro las uvas de las variedades tempranillo, garnacha, graciano, mazuelo y viura en su estado &oacute;ptimo de maduraci&oacute;n. All&iacute;, por medio de lo &uacute;ltimo en tecnolog&iacute;a para vinificaci&oacute;n, se extrae el m&aacute;ximo potencial arom&aacute;tico mediante la fermentaci&oacute;n a temperatura controlada y largas maceraciones de los hollejos.</p><p>Solamente los mejores vinos obtenidos ganar&aacute;n complejidad en barricas de roble y&nbsp;finalmente ser&aacute;n redondeados en botella para que evolucionen hasta adquirir toda su personalidad.</p><p>Burgo Viejo, m&aacute;s que un Rioja. <img src=""http://www.burgoviejo.com/img/puntot.gif"" style=""height:1px; width:10px"" /></p>","Alfaro","Concordia, 8","Concordia, 8","imagenes/Documentos/imgsem/47/4700/470066d6-4e43-4f01-82af-cf6e1bc7bee5/9f9aade9-c7f7-e8b0-9c18-38210341558d.jpg","imagenes/Documentos/imgsem/47/4700/470066d6-4e43-4f01-82af-cf6e1bc7bee5/9f9aade9-c7f7-e8b0-9c18-38210341558d.jpg",,"La Rioja Suroriental","941 183 405","www.burgoviejo.com",,,"42.1768069","-1.7566230"
"Bodegas Castillo de Mendoza","<p>Bodega familiar que apuesta por la agricultura ecol&oacute;gica en sus vi&ntilde;edos propios. Durante la visita a nuestra bodega podr&aacute; visitar el vi&ntilde;edo, la nave de elaboraci&oacute;n y el calado de piedra excavado en roca viva, donde se realiza la crianza de nuestros caldos. Al finalizar la visita podr&aacute; degustar dos de nuestros vinos.</p><p>Las visitas se adaptan a los intereses y al nivel de conocimineto sobre vino del grupo. Tambi&eacute;n disponemos de enotienda donde podr&aacute; conocer y adquirir nuestras distintas l&iacute;neas de vino.</p>","<p>Bodega familiar que apuesta por la agricultura ecol&oacute;gica en sus vi&ntilde;edos propios. Durante la visita a nuestra bodega podr&aacute; visitar el vi&ntilde;edo, la nave de elaboraci&oacute;n y el calado de piedra escavado en roca viva, donde se realiza la crianza de nuestros caldos. Al finalizar la visita podr&aacute; degustar dos de nuestros vinos.</p><p>Las visitas se adaptan a los intereses y al nivel de conocimineto sobre vino del grupo. Tambi&eacute;n disponemos de enotienda donde podr&aacute; conocer y adquirir nuestras distintas l&iacute;neas de vino.</p>","San Vicente de La Sonsierra","Paraje de San Juan - Fuente de la Salud, s/n   26338","Paraje de San Juan - Fuente de la Salud, s/n   26338","imagenes/Documentos/imgsem/66/6689/668910d0-27e1-4eef-92f8-fcf31f74c4b1/ba96e466-ad83-b244-8fe6-5efba695584a.jpg","imagenes/Documentos/imgsem/66/6689/668910d0-27e1-4eef-92f8-fcf31f74c4b1/06ed11cf-d9b4-97e3-0047-53b81c187ad6.jpg","5€","La Rioja Alta","+34 941 334 496","www.castillodemendoza.com",,,"42.559118","-2.754263"
"Bodegas Campo Viejo","<p>Inaugurada en 2001, la nueva bodega fue dise&ntilde;ada para establecer un equilibrio arm&oacute;nico entre la enolog&iacute;a, la arquitectura y la sostenibilidad. Estos elementos se han unido para crear un templo de la vinicultura que permanece en la vanguardia del mercado vitivin&iacute;cola internacional actual.</p><p>Estas nuevas instalaciones materializan la visi&oacute;n compartida del renombrado arquitecto riojano, Ignacio Quemada, el Director de Operaciones de Campo Viejo, Fernando Pozo, y nuestra en&oacute;loga Elena Adell, consiguiendo el perfecto equilibrio entre los 3 pilares fundamentales en los que se soporta la bodega.</p><p>El hecho de construir la bodega en un nivel subterr&aacute;neo ejerce un efecto visualmente espectacular, y pr&aacute;ctico a la vez. Al ocultar el volumen principal de la construcci&oacute;n bajo tierra, se crean de manera natural &aacute;reas oscuras y serenas con peque&ntilde;as porciones de luz natural, lo cual evoca la sensaci&oacute;n de hallarse en una de las antiguas bodegas tradicionales riojanas y permite a nuestros en&oacute;logos trabajar como artesanos. La construcci&oacute;n subterr&aacute;nea no s&oacute;lo ha preservado la belleza natural del paisaje y ha creado una sensaci&oacute;n tradicional, sino que adem&aacute;s ha generado las perfectas condiciones para la producci&oacute;n de vino: la habilidad de mover las uvas y el vino mediante la gravedad, una temperatura adecuada constante y unos niveles de humedad estables.</p><p>Todas estas caracter&iacute;sticas combinadas con las t&eacute;cnicas m&aacute;s vanguardistas, nos permiten maximizar el potencial de cada grano de uva al tiempo que nos proporciona la oportunidad de experimentar e innovar. &iquest;El resultado? Vinos de una calidad superior a&ntilde;o tras a&ntilde;o.&nbsp;</p><p>Primera bodega de Rioja en obtener la Q de Calidad Tur&iacute;stica (2015).</p><p>&nbsp;</p><p><iframe frameborder=""0"" height=""390"" src=""https://www.youtube.com/embed/Lo7B__antm0?rel=0"" title=""YouTube video player"" type=""text/html"" width=""480""></iframe></p>","A must for a visit for the beauty of the bodega and its setting as well as the quality of its wines. Best of Tourism international award in the category of architecture in 2004. Special mention in the FAD prizes.","Logroño","Camino de Lapuebla, 50 bajo. La Rad de Santa Cruz.   26006","Camino de Lapuebla, 50 bajo. La Rad de Santa Cruz.","imagenes/Documentos/imgsem/87/8738/87387728-d42b-49c6-92c0-24da55fdd5d7/c402716b-6793-0aeb-eabe-9bdd6843b30e.jpg?v=3171","imagenes/Documentos/imgsem/87/8738/87387728-d42b-49c6-92c0-24da55fdd5d7/304066f2-25a1-7406-c5c9-4532356d66fb.jpg?v=5179","Ver información adicional.","Logroño y alrededores","+34 941 279 900","www.campoviejo.com","Bodegas Campo Viejo","Bodegas Campo Viejo","42.471867","-2.478635"
"Bodegas Lagar de Zabala","<p>Bodega antigua restaurada, situada en el centro del casco antiguo, en la Plaza Mayor, bajo los arcos del ayuntamiento de San Vicente de la Sonsierra.</p>","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","San Vicente de La Sonsierra","Plaza Mayor, 2   26338","Plaza Mayor, 2   26338","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/48aa971d-1566-b3f8-cef5-5bf3d229efe1.jpg","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/3803eccd-1df0-8618-5c9e-4815a57e7c56.jpg",,"La Rioja Alta","+34 941 334 435/ 686 230 687","www.bodegaslagardezabala.com",,,"42.56246","-2.75878"
"Bodegas Bilbaínas","<p>Con m&aacute;s de cien a&ntilde;os a sus espaldas, Bodegas Bilba&iacute;nas ha sido fiel a la filosof&iacute;a que un d&iacute;a so&ntilde;ara su fundador Santiago de Ugarte en 1901.</p><p>Registrada como firma <strong>embotelladora m&aacute;s antigua de La Rioja</strong>, se enorgullece de ser la bodega c<strong>on la mayor superficie de calados subterr&aacute;neos del territorio </strong>(3.400 m2) y con la mayor superficie de vi&ntilde;edo del municipio de Haro dispuesto a su alrededor. En conjunto son 250 Ha &nbsp;de una calidad privilegiada que nutren de uva propia a la bodega, lo que asegura un procesamiento r&aacute;pido sin p&eacute;rdida de calidad.</p><p>Establecida <strong>en pleno coraz&oacute;n del barrio de la estaci&oacute;n de Haro</strong>, su ubicaci&oacute;n estrat&eacute;gica le permiti&oacute; desde un inicio aprovechar el tren como medio de transporte para hacer llegar sus vinos a cualquier rinc&oacute;n del planeta. Han pasado muchas vendimias desde entonces y durante este tiempo, con su marca insignia, Vi&ntilde;a Pomal (1904), la bodega ha mantenido su personal estilo que tantos &eacute;xitos y reconocimientos ha dado internacionalmente a esta denominaci&oacute;n.</p><p>Hoy por hoy, Bilba&iacute;nas posee algunos de los vinos y cavas m&aacute;s prestigiosos y emblem&aacute;ticos de la Rioja entre los que destacan sus cl&aacute;sicos <strong>Vi&ntilde;a Pomal, Vi&ntilde;a Zaco, Ederra, Royal Carlton y La Vicalanda</strong>, as&iacute; como sus Vinos Singulares de Maturana, Tempranillo blanco, Graciano, Garnacha.</p><p>La visita a esta centenaria bodega es obligada para cualquier amante del vino y la D.O. Cava, con tienda propia y wine bar en el que degustar sus l&iacute;nea de vinos caracterizados por su modernidad y alta expresi&oacute;n, la experiencia se completa con m&uacute;ltiples opciones de actividades enotur&iacute;sticas para grupos a partir de 6 personas, en castellano, ingl&eacute;s y franc&eacute;s.</p>","Centennial Winery with historical buildings, boasting 3,000 m of underground calados (cellars). It also has the D.O. Cava production.","Haro","Estación, 3, 26200","Estación, 3    26250","imagenes/Documentos/imgsem/f2/f264/f2640caa-6cc5-44ec-947b-64b870aecc8a/154a7923-5f1d-7d4a-75c0-ff3527e27866.jpg","imagenes/Documentos/imgsem/f2/f264/f2640caa-6cc5-44ec-947b-64b870aecc8a/b0eb276d-4e91-d002-b11a-973546c67017.jpg","16 €","La Rioja Alta","Mabel Oyono: +34 610 486 999. José Luis González: +34 610 486 968. Natacha: +34 683 676 579","www.bodegasbilbainas.com",,,"42.5833899","-2.8498143"
"Bodegas Roda","<p>Bodegas Roda est&aacute; ubicada a la vera del r&iacute;o Ebro, en un balc&oacute;n del Barrio de La Estaci&oacute;n de Haro (La Rioja), sobre un calado del siglo XIX. Los viticultores lo utilizaban para almacenar las cosechas, que posteriormente se enviaban a Burdeos por ferrocarril para mitigar los da&ntilde;os provocados por la filoxera.</p><p>La fundaci&oacute;n de Roda se remonta a 1987. Cuatro a&ntilde;os despu&eacute;s se inicia la construcci&oacute;n de la bodega, que finaliza en 2001. Las instalaciones fueron concebidas a la medida de los vinos de Roda: adaptando en cada fase el n&uacute;mero de tinas a los vi&ntilde;edos seleccionados cada a&ntilde;ada, una sala bioclim&aacute;tica, fruto de una apuesta in&eacute;dita por la innovaci&oacute;n, y dos naves de crianza excavadas directamente en la roca.</p><p>Certificado de Excelencia en Tripadvisor</p>","Grape selection table. Alcoholic fermentation room with 17 French oak vats. Innovative  malolactic fermentation room with underfloor heating, where 1,500 barrels can simultaneously perform malolactic fermentation. Two cellars for aging wine in cask, one of them a hundred years old with an exit onto the River Ebro. Photographic exhibition&quot;Pairings&quot;. Two different exhibitions annually.","Haro","Avda. de Vizcaya, 5, 26200","Avda. de Vizcaya, 5    26200","imagenes/Documentos/imgsem/1c/1c51/1c519ce2-3366-4dfb-8ec5-5140d9a3e8cb/995649b3-3722-5035-cbc1-34f1bb0c2baa.jpg","imagenes/Documentos/imgsem/1c/1c51/1c519ce2-3366-4dfb-8ec5-5140d9a3e8cb/3f693730-ef23-830a-0055-4010b491e8f0.jpg?v=940","Visita a bodega 15 €/ bodega. Ver información adicional para el resto de actividades.","La Rioja Alta","+34 669 776 564/ 941 312 187/ 941 303 001","www.roda.es","Bodegas Roda","Bodegas Roda","42.585263","-2.846673"
"Bodegas Patrocinio","<p>En el recorrido van a poder conocer de primera mano c&oacute;mo elaboramos el vino (las naves de dep&oacute;sitos, la zona de recepci&oacute;n de uva, la sala de barricas, la embotelladora o el botellero con las diferentes a&ntilde;adas) y tener la oportunidad de catarlo.</p><p>El mayor patrimonio y el origen del car&aacute;cter de nuestros vinos es el increible vi&ntilde;edo de Bodegas Patrocinio. Con 525 hect&aacute;reas de extensi&oacute;n, contamos con una gran diversidad de suelos y microclimas, que nos permiten elaborar vinos de diferentes estilos, pero siempre con car&aacute;cter Rioja.<br />&nbsp;</p>","<p>En el recorrido van a poder conocer de primera mano c&oacute;mo elaboramos el vino (las naves de dep&oacute;sitos, la zona de recepci&oacute;n de uva, la sala de barricas, la embotelladora o el botellero con las diferentes a&ntilde;adas) y tener la oportunidad de catarlo.</p><p>El mayor patrimonio y el origen del car&aacute;cter de nuestros vinos es el increible vi&ntilde;edo de Bodegas Patrocinio. Con 525 hect&aacute;reas de extensi&oacute;n, contamos con una gran diversidad de suelos y microclimas, que nos permiten elaborar vinos de diferentes estilos, pero siempre con car&aacute;cter Rioja.<br />&nbsp;</p>","Uruñuela","Carretera de Cenicero, s/n   26313","Carretera de Cenicero, s/n   26313","imagenes/Documentos/imgsem/47/473b/473b176a-82c4-45a1-aa93-700e0cf41ecb/8325b2d8-408c-2bc2-05d7-a1e26d962d7a.jpg","imagenes/Documentos/imgsem/47/473b/473b176a-82c4-45a1-aa93-700e0cf41ecb/5826cdb2-a595-d24d-f758-2b4beff1a108.jpg","10 €. Incluye visita a la bodega, cata de dos vinos y un manual práctico de la bodega de regalo.","La Rioja Alta","+34 941 371 319","www.bodegaspatrocinio.com",,,"42.450730","-2.705702"
"Bodegas Lagar de Zabala","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","Restored old winery located in the centre of the old town, in the Plaza Mayor, beneath the arcades of San Vicente de la Sonsierra Town Hall.","San Vicente de La Sonsierra","Plaza Mayor, 2, 26338","Plaza Mayor, 2   26338","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/48aa971d-1566-b3f8-cef5-5bf3d229efe1.jpg","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/3803eccd-1df0-8618-5c9e-4815a57e7c56.jpg",,"La Rioja Alta","+34 941 334 435/ 686 230 687","www.bodegaslagardezabala.com",,,"42.56246","-2.75878"
"Bodegas Perica","<p>Bodegas Perica es una bodega familiar con fuertes valores tradicionales que tiene su origen en 1912. Contamos con m&aacute;s de 140 ha de vi&ntilde;edo propio en las mejores zonas de La Rioja Alta, controlando de esta manera la producci&oacute;n de total de nuestro vi&ntilde;edo y el cuidadoso proceso de elaboraci&oacute;n en bodega. Tenemos antiguos lagares en los que descansan numerosas a&ntilde;adas de nuestros vinos m&aacute;s antiguos adem&aacute;s de una nave con tinas de madera de roble franc&eacute;s con gran encanto.</p><p>&nbsp;</p><p><iframe frameborder=""0"" height=""309"" src=""https://player.vimeo.com/video/128462149?title=0&amp;byline=0&amp;portrait=0"" width=""560""></iframe></p>","It is a family winery with strong traditional values. We have the most cutting-edge technology in the wine world. We have 130 hectares of our own vineyards in the best areas of La Rioja Alta, thus controlling the production of our winery. We have old wine presses containing numerous vintage wines. We have a warehouse with charming French oak vats. We have carried out a major reform to focus our facilities on wine tourism.","San Asensio","Avda. de La Rioja, 59, 26340","Avda. de La Rioja, 59   26340","imagenes/Documentos/imgsem/bf/bf42/bf4266df-98bc-4bee-bc38-7e014e30292c/e7bf03b9-3096-f738-2c03-8e33876a6e44.JPG?v=5219","imagenes/Documentos/imgsem/bf/bf42/bf4266df-98bc-4bee-bc38-7e014e30292c/f8866a12-3cfa-ab07-7e90-83bb392c5e58.JPG?v=218","6 €, incluye visita guiada y degustación de nuestro crianza con embutido ibérico.","La Rioja Alta","+34 941 457 152/ 610 504 392","www.bodegasperica.com","Bodegas Perica","Bodegas Perica","42.49919","-2.750114"
"Bodegas Marqués de Cáceres","<p>Fundada en 1970 por Enrique Forner en Cenicero, Marqu&eacute;s de C&aacute;ceres &mdash;en el coraz&oacute;n de La Rioja Alta&mdash;ya est&aacute; presente en m&aacute;s de 120 pa&iacute;ses.</p><p>&nbsp;</p>","<span>Founded in 1970 by Enrique Forner in Cenicero, heart of La Rioja Alta, Marqu&eacute;s de Cáceres can already be found in over 120 countries.<br /></span>","Cenicero","Ctra. de Logroño, s/n, 26350","Ctra. de Logroño, s/n   26350","imagenes/Documentos/imgsem/52/5246/52462cc9-d7e8-43da-9a87-3a33ec658980/d66da4bd-636c-cf79-aad3-45891696cd7e.jpg","imagenes/Documentos/imgsem/52/5246/52462cc9-d7e8-43da-9a87-3a33ec658980/6807c776-6381-a71f-531c-be769795af78.jpg","15 €","La Rioja Alta","+34 941 454 744/ 626 653 782","www.marquesdecaceres.com","Bodegas Marqués de Cáceres","Bodegas Marqués de Cáceres","42.47686","-2.646708"
"Bodegas Ojuel","<p>Peque&ntilde;a Bodega en producci&oacute;n Ecol&oacute;gica dentro de la Doc. Rioja&nbsp;</p><p>Elaboraci&oacute;n de vinos cosecha propia.</p><p>Singulares, elaborados con variedades aut&oacute;ctonas: maturana, tempranillo blanco, mazuelos, garnachas etc...</p><p>Vino Supurado naturalmente dulce, pasificaci&oacute;n natural</p><p>Vinos sin sulfitos a&ntilde;adidos</p><p>Vinos Naturales sin a&ntilde;adidos</p><p>Un atractivo singular son las colgaderas de uva para realizar nuestro Supurao Ojuel, tradici&oacute;n y etnograf&iacute;a .</p><p>Prensado de la uva en prensa manual, muy atrativo par la visita .</p><p>Prensado en invierno de nuestros vino Supuraos</p><p>La bodega cuenta con casa rural, 8 habitaciones, patio singular, calao vinos, zona sala con chimenea, para realizar actividades ecotur&iacute;sticas relacionadas con el medio rural y el mundo del vino: La P&uacute;rpura de San Juli&aacute;n.</p>","<p>Peque&ntilde;a Bodega en producci&oacute;n Ecol&oacute;gica dentro de la Doc. Rioja&nbsp;</p><p>Elaboraci&oacute;n de vinos cosecha propia.</p><p>Singulares, elaborados con variedades aut&oacute;ctonas: maturana, tempranillo blanco, mazuelos, garnachas etc...</p><p>Vino Supurado naturalmente dulce, pasificaci&oacute;n natural</p><p>Vinos sin sulfitos a&ntilde;adidos</p><p>Vinos Naturales sin a&ntilde;adidos</p><p>Un atractivo singular son las colgaderas de uva para realizar nuestro Supurado Ojuel, tradici&oacute;n y etnograf&iacute;a .</p><p>Prensado de la uva en prensa manual, muy atrativo par la visita .</p><p>Prensado en invierno de nuestros vino Supurados</p><p>La bodega cuenta con casa rural, 8 habitaciones, patio singular, calao vinos, zona sala con chimenea, para realizar actividades ecotur&iacute;sticas relacionadas con el medio rural y el mundo del vino: La P&uacute;rpura de San Juli&aacute;n.</p>","Sojuela","Mayor, 49   26376","Mayor, 49   26376","imagenes/Documentos/imgsem/17/17a6/17a69470-5fae-4ce0-867b-cf05c032b60d/7c7c19f7-6a25-c38f-81bc-1ec3c8215329.jpg?v=5592","imagenes/Documentos/imgsem/17/17a6/17a69470-5fae-4ce0-867b-cf05c032b60d/7c7c19f7-6a25-c38f-81bc-1ec3c8215329.jpg?v=5592","20 €","Logroño y alrededores","+34 629 455 157/669 923 267","www.ojuelwine.com","Bodegas Ojuel","Bodegas Ojuel","42.370236","-2.544305"
"Bodegas Castillo de Cuzcurrita","<p>La bodega y la mayor parte del vi&ntilde;edo se encuentran dentro del recinto amurallado del Castillo de Cuzcurrita, del siglo XIV, configurando un &quot;pago&quot; de admirable belleza. La visita incluye degustaci&oacute;n de sus vinos.</p>","La bodega y la mayor parte del viñedo se encuentran dentro del recinto amurallado del castillo de Cuzcurrita, del siglo XIV, configurando un pago de admirable belleza. La visita incluye degustación de sus vinos.","Cuzcurrita del Río Tirón","San Sebastián, 1","San Sebastián, 1","imagenes/Documentos/imgsem/12/1238/1238e4cf-745d-4c62-914e-3d5aa0f9aade/da17f23d-a56b-07ab-db54-c209bebd7bd9.jpg","imagenes/Documentos/imgsem/12/1238/1238e4cf-745d-4c62-914e-3d5aa0f9aade/caad014c-e957-73c6-1fa4-1839b7a7d327.jpg",,"La Rioja Alta","+34 941 328 022","www.castillodecuzcurrita.com",,,"42.5415511","-2.9654004"
"Bodegas Dunviro","<p>Cooperativa creada en 1.958 como San Isidro. Al construir la nueva bodega en 1999, se cambi&oacute; el nombre al actual.<br />&nbsp;</p>","<p>Cooperative set up in 1958 under the name of San Isidro. When the new bodega was constructed in 1999, it adopted its current name.</p><p>&nbsp;</p><p>&nbsp;</p>","Calahorra","Ctra. de Logroño, Km. 362","Ctra. de Logroño, Km. 362","imagenes/Documentos/imgsem/65/654a/654a0eb8-8467-4b71-be9b-fe863cfed141/b9632787-5247-8358-7019-fde46996c667.jpg","imagenes/Documentos/imgsem/65/654a/654a0eb8-8467-4b71-be9b-fe863cfed141/a58af4e7-a0c9-08ad-2442-9885d0c2b90a.jpg",,"La Rioja Suroriental","941 148 161","www.bodegasdunviro.com",,,"42.3184965","-1.9873605"
"Bodegas Lagar de Zabala","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","Bodega antigua restaurada, situada en el centro del casco antiguo, en la plaza Mayor, bajo los arcos del Ayuntamiento de San Vicente de la Sonsierra.","San Vicente de La Sonsierra","Plaza Mayor, 2, 26338","Plaza Mayor, 2   26338","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/48aa971d-1566-b3f8-cef5-5bf3d229efe1.jpg","imagenes/Documentos/imgsem/04/0464/04647fa6-417e-4510-a11c-acf9d86919f1/3803eccd-1df0-8618-5c9e-4815a57e7c56.jpg",,"La Rioja Alta","+34 941 334 435/ 686 230 687","www.bodegaslagardezabala.com",,,"42.56246","-2.75878"
"Bodegas Ayagar","<p>Bodegas Ayagar, est&aacute; situada en la villa hist&oacute;rica riojana de Hormilleja, en un enclave &uacute;nico digno de visitar. Sus vinos surgen desde el respeto a la tradici&oacute;n que hacen de nuestros caldos un vino con alma.</p><p>Un lugar donde podr&aacute;s reunirte con amigos y disfrutar del momento en nuestro comedor asador, donde encontrar&aacute;s el sabor de la comida tipica riojana de toda la vida, esas patatas y sus chuletillas al sarmiento, unidos con el vino elaborado en nuestra bodega familiar... es un TODO.</p><p>DISFRUTA EN COMPA&Ntilde;IA Y EL EXITO ESTARA ASEGURADO. SABOREA LA RIOJA. Existe la posibilidad de disfrutar en nuestro mirador ubicado en el exterior, desde una cata degustaci&oacute;n hasta una comida, todo ello rodeado por vi&ntilde;as en cuyo fondo encontramos desde los montes nevados de Valdezcaray, el valle riojano y la sierra vasca.</p>","<p>It is located in the historic village of Hormilleja, in a noteworthy location worth visiting. Its wines come arise from the respect for tradition that provide them with a soul.</p><p>&nbsp;</p><p>It has a welcoming dining room with views, specialising in typical Riojan fare and, particularly fish and meat grilled over vine cane embers, as well as delicious lamb, suckling pig... roasted in a wood-fired oven.</p><p>&nbsp;</p><p>n our exterior viewpoint, you can enjoy from a tasting to a full meal, surrounded by vineyards with the snowy mountains of Valdezcaray, the Riojan Valley and the Basque mountains as a backdrop.</p><p>&nbsp;</p><p>You can visit the vineyard and depending on the time of year, see how the vines are changing until the grapes are picked, and also visit our family winery.</p>","Hormilleja","Camino Valpierre, s/n   26223","Camino Valpierre, s/n   26223","imagenes/Documentos/imgsem/b8/b847/b847d593-4ed7-40d6-9dbc-c558384a9d38/8e0fc794-2d93-c6d9-aa1c-4ea7f61b4646.jpg","imagenes/Documentos/imgsem/b8/b847/b847d593-4ed7-40d6-9dbc-c558384a9d38/bfb5ca14-e9e2-2309-fbf3-9f795deffd0c.jpg?v=4783","10 €","La Rioja Alta","+34 660 693 330","www.bodegasayagar.es","Bodegas Ayagar","Bodegas Ayagar","42.458845","-2.732783"
